study_duration_days,study_eq_bins,study_eq_labels,num_oms,number_of_intervention_types,num_locations,number_of_conditions,allocation,masking,enroll_count,biological_intervention,procedure_intervention,drug_intervention,radiation_intervention,treatment_purpose,prevention_purpose,us_led,us_included,nci_sponsor,spacy_aes_outcome,spacy_osr_outcome,spacy_mtd_outcome,spacy_dor_outcome,spacy_dlt_outcome,spacy_cmax_outcome,spacy_aes_lead_outcome,spacy_dlt_lead_outcome,spacy_mtd_lead_outcome,spacy_tmax_outcome
3226.0,High,1,2,13,1,2,missing,False,50.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
3348.0,High,1,1,5,1,2,missing,False,70.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1127.0,Low,0,3,1,1,2,missing,True,35.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2606.0,High,1,12,1,1,1,missing,False,37.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
558.0,Low,0,5,1,1,1,missing,False,12.0,False,False,False,False,1,0,False,False,False,True,True,False,False,False,False,True,False,False,missing
912.0,Low,0,2,1,3,2,missing,False,35.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1599.0,Low,0,16,8,21,1,False,False,91.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
1041.0,Low,0,3,1,1,1,missing,False,20.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
1035.0,Low,0,6,1,1,1,missing,False,13.0,False,False,False,False,1,0,False,False,False,True,True,False,False,False,False,True,False,False,missing
1400.0,Low,0,5,2,6,1,missing,False,8.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1430.0,Low,0,3,2,2,3,False,False,1.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,True,False,False,missing
2038.0,High,1,5,1,1,8,missing,False,27.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1456.0,Low,0,3,4,21,1,False,False,50.0,False,False,False,False,1,0,False,True,False,True,False,True,False,True,False,True,True,True,missing
1895.0,High,1,3,11,1,2,True,False,5.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,True,False,missing
1673.0,Low,0,3,1,1,2,missing,False,33.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1633.0,Low,0,7,2,10,2,missing,False,75.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,False,True,True,missing
1776.0,Low,0,5,3,1,5,missing,False,26.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,True
794.0,Low,0,4,2,15,1,missing,False,33.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,False,False,True
509.0,Low,0,8,6,3,1,False,False,23.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,True,True,missing
1824.0,High,1,7,7,8,1,missing,False,39.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
360.0,Low,0,3,1,0,1,False,False,9.0,False,False,False,False,1,0,False,False,False,True,False,False,False,True,False,False,True,False,missing
2891.0,High,1,1,2,17,1,missing,False,51.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
2339.0,High,1,22,4,23,1,False,False,133.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
1249.0,Low,0,2,2,1,1,missing,False,3.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
1323.0,Low,0,1,1,17,2,missing,False,107.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,True,True,missing
1339.0,Low,0,1,1,1,1,missing,False,12.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
2536.0,High,1,12,3,1,2,False,False,27.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,False,False,True,True,missing
623.0,Low,0,2,1,1,2,missing,True,7.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,False
1087.0,Low,0,18,1,11,9,False,False,183.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
7115.0,High,1,22,1,0,1,missing,False,59.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
457.0,Low,0,5,1,1,1,True,False,24.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
1921.0,High,1,7,1,1,5,False,False,53.0,False,False,False,False,1,0,True,True,True,True,False,True,False,True,False,False,True,True,missing
4597.0,High,1,4,3,1,1,missing,False,24.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,False,False,missing
2645.0,High,1,10,2,1,2,False,False,38.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
1513.0,Low,0,18,1,4,1,False,False,44.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,True,True,True,missing
714.0,Low,0,6,2,1,1,True,False,85.0,False,False,False,False,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True
3075.0,High,1,12,3,7,1,missing,False,39.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1476.0,Low,0,2,10,1,2,missing,False,61.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
3696.0,High,1,9,6,11,11,True,False,9.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,True
732.0,Low,0,11,1,5,1,missing,False,24.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
854.0,Low,0,2,1,4,2,missing,False,12.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
2222.0,High,1,6,1,4,2,missing,False,37.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1308.0,Low,0,4,1,2,3,missing,False,22.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,False,False,False,False,missing
906.0,Low,0,5,1,1,1,missing,False,23.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,False,True,True,missing
1977.0,High,1,2,4,4,4,False,False,30.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2187.0,High,1,5,1,3,1,missing,False,11.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,True,False,False,missing
1739.0,Low,0,2,3,31,2,False,False,300.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1583.0,Low,0,2,6,2,2,missing,False,49.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1155.0,Low,0,5,1,4,2,False,False,70.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
904.0,Low,0,13,2,1,1,missing,False,9.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
3728.0,High,1,2,2,1,1,False,False,38.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,True,False,False,False,True
1369.0,Low,0,0,3,1,2,missing,True,50.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
1247.0,Low,0,9,1,1,2,missing,False,34.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2831.0,High,1,2,1,1,1,missing,False,7.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
1525.0,Low,0,14,5,14,1,missing,False,67.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1766.0,Low,0,19,1,6,1,False,False,17.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1903.0,High,1,8,2,19,2,False,False,156.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
1607.0,Low,0,2,2,2,7,missing,False,8.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,True,False,True,True,True
1037.0,Low,0,9,2,12,1,True,True,181.0,False,False,False,False,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True
2088.0,High,1,1,1,2,1,missing,False,31.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1461.0,Low,0,16,2,28,1,False,False,103.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,False,True,True,True,missing
3090.0,High,1,5,3,11,8,missing,False,110.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,False,True,True,True,missing
975.0,Low,0,12,1,0,1,False,False,48.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1579.0,Low,0,7,1,13,2,missing,False,92.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
2487.0,High,1,4,1,0,1,missing,False,25.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
820.0,Low,0,1,1,5,1,missing,False,50.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
945.0,Low,0,7,1,8,1,missing,False,13.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
2679.0,High,1,13,1,22,1,False,False,79.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
721.0,Low,0,10,3,1,19,missing,False,2.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
882.0,Low,0,1,2,0,1,missing,False,12.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
4957.0,High,1,4,8,1,1,missing,False,107.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
758.0,Low,0,8,1,1,2,False,False,27.0,False,False,False,False,0,1,False,False,False,False,False,True,False,True,True,False,True,True,True
1644.0,Low,0,2,1,1,1,missing,False,9.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
2132.0,High,1,3,1,8,1,missing,False,13.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
2951.0,High,1,50,4,38,1,False,False,119.0,False,False,False,False,1,0,False,True,False,False,True,True,False,True,True,False,True,True,True
488.0,Low,0,2,1,0,1,missing,False,13.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,True,True,missing
1339.0,Low,0,5,1,6,2,missing,False,77.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
2008.0,High,1,3,1,1,1,False,False,16.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1125.0,Low,0,5,1,3,1,False,False,82.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
2324.0,High,1,52,4,41,2,True,False,231.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
3562.0,High,1,0,1,1,1,missing,True,24.0,False,False,False,False,1,0,True,True,True,False,False,False,False,False,False,False,False,False,missing
3228.0,High,1,2,1,5,2,missing,False,30.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2976.0,High,1,8,3,8,1,missing,False,60.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1127.0,Low,0,2,2,5,1,False,False,24.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
670.0,Low,0,4,1,1,1,False,False,23.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
614.0,Low,0,12,2,4,1,missing,False,10.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,False,True,True,True,missing
767.0,Low,0,14,1,1,1,missing,False,13.0,False,False,False,False,0,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1445.0,Low,0,17,1,17,1,missing,False,35.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
1309.0,Low,0,5,1,1,1,False,False,25.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,False,False,True,True,missing
3179.0,High,1,8,7,1,1,False,False,38.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1467.0,Low,0,1,1,4,1,False,False,21.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
1918.0,High,1,2,1,2,4,False,False,56.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
1935.0,High,1,5,2,1,1,False,False,33.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,False,missing
4759.0,High,1,6,1,0,1,missing,False,11.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1643.0,Low,0,1,1,1,1,False,False,12.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
989.0,Low,0,2,1,1,1,False,False,18.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
775.0,Low,0,2,1,3,1,False,False,41.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
915.0,Low,0,1,1,11,1,missing,False,67.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2403.0,High,1,7,1,12,1,missing,False,48.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1438.0,Low,0,29,3,7,1,False,False,66.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
2835.0,High,1,2,2,2,1,missing,False,46.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1461.0,Low,0,2,1,6,1,False,False,12.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,False,False,missing
2223.0,High,1,1,2,1,3,missing,False,51.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
3226.0,High,1,5,1,4,1,False,False,42.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1196.0,Low,0,4,1,8,2,missing,False,58.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
1121.0,Low,0,4,5,1,2,missing,False,22.0,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,missing
2869.0,High,1,19,3,11,11,False,False,106.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2120.0,High,1,21,2,7,1,False,False,104.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1948.0,High,1,8,2,11,1,False,False,60.0,False,False,False,False,1,0,False,False,False,False,True,False,False,True,False,False,True,False,missing
1680.0,Low,0,7,7,0,2,True,False,112.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1846.0,High,1,13,4,0,1,False,False,188.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
862.0,Low,0,6,4,1,1,False,False,16.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
1846.0,High,1,27,7,11,1,False,False,85.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
164.0,Low,0,2,2,1,1,True,True,64.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,True,True,True,True,True
3164.0,High,1,9,2,116,3,missing,False,46.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
2049.0,High,1,22,7,52,1,True,False,267.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,True,True,True,True
547.0,Low,0,0,1,1,1,missing,False,12.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
977.0,Low,0,19,4,3,5,missing,False,32.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1279.0,Low,0,4,2,1,2,missing,False,25.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1614.0,Low,0,2,1,5,4,False,False,46.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
1004.0,Low,0,5,5,1,3,missing,False,16.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
2464.0,High,1,34,7,0,1,True,False,137.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True
2922.0,High,1,4,1,22,1,False,False,90.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1553.0,Low,0,2,1,3,2,missing,False,35.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,False,False,missing
1553.0,Low,0,3,1,1,2,False,False,39.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
1169.0,Low,0,13,3,0,2,True,False,55.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,True,True,missing
943.0,Low,0,0,1,1,2,False,False,71.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1887.0,High,1,4,1,6,2,missing,False,121.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
274.0,Low,0,6,2,3,1,missing,False,12.0,False,False,False,False,0,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1066.0,Low,0,7,2,0,1,False,False,22.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1280.0,Low,0,2,1,1,1,missing,False,18.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
947.0,Low,0,8,1,0,1,True,False,63.0,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
1112.0,Low,0,13,1,0,6,missing,False,6.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
3401.0,High,1,1,1,4,1,missing,False,76.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1857.0,High,1,7,3,5,1,False,False,66.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,True,False,True,True,True
1886.0,High,1,1,1,5,18,missing,False,32.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
1120.0,Low,0,6,7,1,10,missing,False,30.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,True,False,True,False,True
671.0,Low,0,2,3,9,2,missing,False,33.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,True,False,False,missing
822.0,Low,0,2,1,1,2,True,False,30.0,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,False,False,missing
457.0,Low,0,5,1,4,4,False,False,35.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,False
1127.0,Low,0,0,1,0,2,False,False,37.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
4300.0,High,1,6,7,1,4,missing,False,15.0,False,False,False,False,1,0,True,True,True,True,True,True,False,True,True,True,True,True,True
2289.0,High,1,7,4,7,6,missing,False,29.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1268.0,Low,0,10,1,6,2,missing,False,13.0,False,False,False,False,1,0,False,False,False,True,False,False,False,False,True,True,False,False,True
1492.0,Low,0,5,1,1,2,missing,False,39.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,False,False,missing
1851.0,High,1,2,1,7,4,missing,False,90.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,True,True,True,missing
2408.0,High,1,50,3,0,7,False,False,197.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,False,False,True
947.0,Low,0,15,2,2,1,False,False,24.0,False,False,False,False,1,0,True,True,False,False,False,True,False,True,False,False,False,False,missing
1304.0,Low,0,1,2,6,1,missing,False,8.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
1408.0,Low,0,1,4,1,4,False,False,26.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
880.0,Low,0,10,5,1,1,missing,False,30.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1814.0,High,1,2,4,6,2,missing,False,21.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,True,True,True
1739.0,Low,0,8,7,6,2,missing,False,31.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
1644.0,Low,0,1,1,5,1,missing,False,44.0,False,False,False,False,1,0,False,True,False,False,False,False,False,False,False,False,False,False,missing
2568.0,High,1,2,2,2,6,missing,False,26.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,True,False,missing
2101.0,High,1,1,6,1,3,missing,False,145.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1016.0,Low,0,4,1,8,7,missing,False,39.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1736.0,Low,0,3,1,1,1,missing,False,20.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,True,missing
1645.0,Low,0,12,1,0,1,missing,False,13.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
3622.0,High,1,9,1,12,6,False,False,81.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1155.0,Low,0,7,4,8,1,False,False,37.0,False,False,False,False,1,0,False,False,False,False,False,False,False,True,True,False,False,False,True
1520.0,Low,0,3,8,0,1,False,False,42.0,False,False,False,False,1,0,False,False,False,True,True,False,False,False,True,True,False,False,True
1969.0,High,1,6,5,2,4,False,False,24.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
697.0,Low,0,13,1,14,1,False,False,37.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
1219.0,Low,0,2,1,5,1,False,False,42.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1645.0,Low,0,2,3,10,1,missing,False,55.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,False,False,missing
2264.0,High,1,8,2,13,1,False,False,50.0,False,False,False,False,1,0,False,False,False,True,True,False,False,False,False,False,False,False,missing
967.0,Low,0,5,1,1,2,False,False,28.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
2702.0,High,1,9,2,5,2,False,False,107.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
1584.0,Low,0,4,2,1,1,missing,False,11.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,False,False,True,True,missing
1302.0,Low,0,1,2,6,4,missing,False,7.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
670.0,Low,0,1,4,6,1,True,True,18.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
1249.0,Low,0,5,1,0,2,False,False,48.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1280.0,Low,0,1,3,3,1,missing,False,25.0,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,missing
761.0,Low,0,5,1,3,2,missing,False,20.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,False,False,False,False,missing
791.0,Low,0,9,1,1,2,missing,False,32.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1335.0,Low,0,3,2,1,1,False,False,13.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
2434.0,High,1,5,1,3,1,missing,False,18.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1021.0,Low,0,11,1,2,1,missing,False,9.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
2445.0,High,1,2,1,3,5,missing,False,15.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
975.0,Low,0,4,2,8,1,missing,False,23.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,False,True,True,True
1399.0,Low,0,3,3,0,1,False,False,17.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
1169.0,Low,0,8,5,15,1,missing,False,35.0,False,False,False,False,1,0,False,True,False,True,True,True,False,True,True,False,True,True,True
2072.0,High,1,4,1,1,2,True,False,12.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,False,False,True
1288.0,Low,0,6,1,0,2,True,False,26.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,False,False,True,True,missing
730.0,Low,0,3,2,1,1,missing,False,6.0,False,False,False,False,1,0,False,False,False,True,False,True,False,True,True,True,True,True,True
3683.0,High,1,4,7,2,12,missing,False,38.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
1016.0,Low,0,14,6,12,4,False,False,30.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,False,False,True
4656.0,High,1,2,6,1,4,False,False,43.0,False,False,False,False,1,0,True,True,True,True,False,False,False,False,False,False,False,False,missing
695.0,Low,0,13,1,8,1,False,False,31.0,False,False,False,False,1,0,False,True,False,False,False,True,False,True,False,False,True,True,missing
2008.0,High,1,4,2,1,2,missing,False,23.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,False,False,False,False,missing
668.0,Low,0,5,1,1,2,False,False,32.0,False,False,False,False,1,0,True,True,False,True,True,True,False,True,True,True,True,True,True
812.0,Low,0,3,3,1,2,missing,False,20.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
852.0,Low,0,3,2,1,1,False,False,18.0,False,False,False,False,1,0,True,True,False,False,False,False,False,True,False,False,True,False,missing
338.0,Low,0,3,2,1,4,False,False,5.0,False,False,False,False,1,0,True,True,True,False,True,True,False,True,True,False,True,True,False
1095.0,Low,0,3,2,1,1,True,False,30.0,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,missing
2570.0,High,1,24,1,17,1,missing,False,51.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,False,False,True
2466.0,High,1,3,4,1,3,missing,False,50.0,False,False,False,False,1,0,True,True,False,False,True,False,False,False,True,False,False,False,True
1101.0,Low,0,13,1,1,2,False,False,32.0,False,False,False,False,1,0,False,False,False,False,True,True,False,True,True,False,True,True,True
2253.0,High,1,6,1,1,3,False,False,13.0,False,False,False,False,1,0,True,True,False,True,False,False,False,False,False,True,False,False,missing
1277.0,Low,0,2,1,2,2,missing,False,50.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,True,False,True,True,True
457.0,Low,0,1,2,25,3,False,False,20.0,False,False,False,False,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True
1645.0,Low,0,6,1,5,1,missing,False,19.0,False,False,False,False,1,0,True,True,False,True,False,True,False,True,False,True,True,False,missing
2373.0,High,1,6,8,1,14,missing,False,9.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
1734.0,Low,0,4,5,1,2,missing,False,48.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
674.0,Low,0,24,3,9,2,False,False,39.0,False,False,False,False,1,0,False,True,False,False,False,True,False,True,False,False,True,True,missing
1644.0,Low,0,2,2,3,1,missing,False,25.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,True,True,True,True
2257.0,High,1,5,1,3,2,missing,False,26.0,False,False,False,False,0,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
1400.0,Low,0,7,12,11,1,False,False,41.0,False,False,False,False,1,0,False,False,False,True,True,True,False,True,True,False,False,False,True
1186.0,Low,0,3,4,0,3,False,False,25.0,False,False,False,False,1,0,False,False,False,False,False,True,False,True,False,False,True,True,missing
1644.0,Low,0,4,1,3,2,False,False,42.0,False,False,False,False,1,0,False,True,False,False,False,False,False,False,False,False,False,False,missing
2071.0,High,1,6,1,3,14,False,False,28.0,False,False,False,False,1,0,True,True,False,True,True,False,False,False,False,True,False,False,missing
2482.0,High,1,4,8,1,8,missing,False,20.0,False,False,False,False,1,0,True,True,False,False,True,True,False,True,False,False,True,True,missing
